Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [226]
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard() [227]
-----------------------------------------------
                0.00    0.00       3/3           Graph::parseFlags(int, char**) [10]
[214]    0.0    0.00    0.00       3         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [214]
                0.00    0.00       3/3           std::char_traits<char>::length(char const*) [207]
                0.00    0.00       3/3           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [213]
-----------------------------------------------
                0.00    0.00       3/3           Graph::parseFlags(int, char**) [10]
[215]    0.0    0.00    0.00       3         std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [215]
                0.00    0.00       3/3           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [204]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [14]
                0.00    0.00       2/3           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [229]
[216]    0.0    0.00    0.00       3         unsigned long* std::__addressof<unsigned long>(unsigned long&) [216]
-----------------------------------------------
                0.00    0.00       3/3           int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [218]
[217]    0.0    0.00    0.00       3         int** std::__niter_wrap<int**>(int** const&, int**) [217]
-----------------------------------------------
                0.00    0.00       3/3           int** std::copy<int**, int**>(int**, int**, int**) [221]
[218]    0.0    0.00    0.00       3         int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [218]
                0.00    0.00       9/9           int** std::__niter_base<int**>(int**) [189]
                0.00    0.00       3/3           int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [219]
                0.00    0.00       3/3           int** std::__niter_wrap<int**>(int** const&, int**) [217]
-----------------------------------------------
                0.00    0.00       3/3           int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [218]
[219]    0.0    0.00    0.00       3         int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [219]
                0.00    0.00       3/3           int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [220]
-----------------------------------------------
                0.00    0.00       3/3           int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**) [219]
[220]    0.0    0.00    0.00       3         int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**) [220]
                0.00    0.00       3/3           int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*, int*>(int**, int**, int**) [206]
-----------------------------------------------
                0.00    0.00       3/3           std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [212]
[221]    0.0    0.00    0.00       3         int** std::copy<int**, int**>(int**, int**, int**) [221]
                0.00    0.00       6/6           int** std::__miter_base<int**>(int**) [193]
                0.00    0.00       3/3           int** std::__copy_move_a<false, int**, int**>(int**, int**, int**) [218]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [302]
                0.00    0.00       2/3           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector() [243]
[222]    0.0    0.00    0.00       3         void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [222]
                0.00    0.00       3/3           void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [208]
-----------------------------------------------
                0.00    0.00       3/3           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [204]
[223]    0.0    0.00    0.00       3         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>) [223]
-----------------------------------------------
                0.00    0.00       3/3           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [204]
[224]    0.0    0.00    0.00       3         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno() [224]
-----------------------------------------------
                0.00    0.00       3/3           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [204]
[225]    0.0    0.00    0.00       3         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno() [225]
-----------------------------------------------
                0.00    0.00       3/3           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [213]
[226]    0.0    0.00    0.00       3         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [226]
-----------------------------------------------
                0.00    0.00       3/3           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [213]
[227]    0.0    0.00    0.00       3         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard() [227]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::begin() const [258]
                0.00    0.00       1/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const [257]
[228]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> > const* const&) [228]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [309]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [283]
[229]    0.0    0.00    0.00       2         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [229]
                0.00    0.00       2/3           unsigned long* std::__addressof<unsigned long>(unsigned long&) [216]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [256]
[230]    0.0    0.00    0.00       2         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const [230]
                0.00    0.00       2/3           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [205]
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [242]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, unsigned long, std::vector<int, std::allocator<int> > const&) [302]
                0.00    0.00       1/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [275]
[231]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [231]
                0.00    0.00       2/2           std::__new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [239]
